LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
16,Mar,8,14:43:59,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
17,Mar,8,14:44:19,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/audit/,a94a4636,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*>,"['0', 'PWD=/home/sepses', 'COMMAND=/bin/nano /etc/audit/']"
18,Mar,8,14:44:19,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
19,Mar,8,14:44:21,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
20,Mar,8,14:46:08,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/bash,acee3bab,sepses : TTY=pts/<*> ; PWD=/home/sepses ; USER=root ; <*>,"['0', 'COMMAND=/bin/bash']"
21,Mar,8,14:46:08,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
22,Mar,8,14:46:29,UbuntuApp,sudo,root : TTY=pts/0 ; PWD=/etc/audit ; USER=root ; COMMAND=/bin/nano audit.conf,356e0489,root : TTY=pts/<*> ; PWD=/etc/audit ; USER=root ; COMMAND=/bin/nano audit.conf,['0']
23,Mar,8,14:46:29,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
24,Mar,8,14:46:31,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
25,Mar,8,14:47:09,UbuntuApp,sshd[7051],Did not receive identification string from 112.85.42.173 port 2720,cf94a865,Did not receive identification string from <*> port <*>,"['112.85.42.173', '2720']"
26,Mar,8,14:50:48,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/bin/systemctl restart auditd,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/bin/systemctl', 'restart auditd']"
27,Mar,8,14:50:48,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
28,Mar,8,14:50:48,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
29,Mar,8,14:51:21,UbuntuApp,sshd[7405],Received disconnect from 222.186.175.215 port 13454:11:  [preauth],ed46489a,Received disconnect from <*> port <*>:<*>: [preauth],"['222.186.175.215', '13454:11']"
30,Mar,8,14:51:21,UbuntuApp,sshd[7405],Disconnected from 222.186.175.215 port 13454 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['222.186.175.215', '13454']"
31,Mar,8,14:55:03,UbuntuApp,sshd[7700],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.175.151  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '222.186.175.151  user=root']"
32,Mar,8,14:55:05,UbuntuApp,sshd[7700],Failed password for root from 222.186.175.151 port 39464 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '222.186.175.151', '39464', '2']"
33,Mar,8,14:55:19,UbuntuApp,sshd[7700],message repeated 4 times: [ Failed password for root from 222.186.175.151 port 39464 ssh2],b542638e,message repeated <*> times: [ Failed password for root from <*> port <*> ssh2],"['4', '222.186.175.151', '39464']"
34,Mar,8,14:55:19,UbuntuApp,sshd[7700],error: maximum authentication attempts exceeded for root from 222.186.175.151 port 39464 ssh2 [preauth],cc5fc443,error: maximum authentication attempts exceeded for root from <*> port <*> ssh2 [preauth],"['222.186.175.151', '39464']"
35,Mar,8,14:55:19,UbuntuApp,sshd[7700],Disconnecting authenticating user root 222.186.175.151 port 39464: Too many authentication failures [preauth],d6afbad1,Disconnecting authenticating user root <*> port <*>: Too many authentication failures [preauth],"['222.186.175.151', '39464']"
36,Mar,8,14:55:19,UbuntuApp,sshd[7700],PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.175.151  user=root,cbf938f4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=root,"['4', '0', '0', '222.186.175.151']"
37,Mar,8,14:55:19,UbuntuApp,sshd[7700],PAM service(sshd) ignoring max retries; 5 > 3,2f2318e5,PAM service(sshd) ignoring max retries; <*> > <*>,"['5', '> 3']"
38,Mar,8,14:57:03,UbuntuApp,sudo,pam_unix(sudo:auth): authentication failure; logname= uid=1000 euid=0 tty=/dev/pts/2 ruser=sepses rhost=  user=sepses,1880755a,pam_unix(sudo:auth): authentication failure; logname= uid=<*> euid=<*> tty=/dev/pts/<*> ruser=sepses rhost= user=sepses,"['1000', '0', '2']"
39,Mar,8,14:57:12,UbuntuApp,sudo,sepses : TTY=pts/2 ; PWD=/var/log/audit ; USER=root ; COMMAND=/sbin/ausearch -k sepses,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['2', 'PWD=/var/log/audit', 'COMMAND=/sbin/ausearch', '-k sepses']"
40,Mar,8,14:57:12,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
41,Mar,8,14:57:12,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
42,Mar,8,15:04:16,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/bin/systemctl restart auditd,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/bin/systemctl', 'restart auditd']"
43,Mar,8,15:04:16,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
44,Mar,8,15:04:16,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
45,Mar,8,15:04:24,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/bin/systemctl status auditd,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/bin/systemctl', 'status auditd']"
46,Mar,8,15:04:24,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
47,Mar,8,15:04:24,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
48,Mar,8,15:06:27,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/usr/bin/apt-get install ntp,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/usr/bin/apt-get', 'install ntp']"
49,Mar,8,15:06:27,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
50,Mar,8,15:06:29,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
51,Mar,8,15:06:31,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/bin/systemctl status auditd,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/bin/systemctl', 'status auditd']"
52,Mar,8,15:06:31,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
53,Mar,8,15:06:31,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
54,Mar,8,15:06:43,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/usr/bin/apt-get install ntp,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/usr/bin/apt-get', 'install ntp']"
55,Mar,8,15:06:43,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
56,Mar,8,15:06:47,UbuntuApp,groupadd[8804],"group added to /etc/group: name=ntp, GID=132",b72edb09,group added to /etc/group: <*> GID=<*>,"['name=ntp,', '132']"
57,Mar,8,15:06:47,UbuntuApp,groupadd[8804],group added to /etc/gshadow: name=ntp,7b1cd48d,group added to /etc/gshadow: <*>,['name=ntp']
58,Mar,8,15:06:47,UbuntuApp,groupadd[8804],"new group: name=ntp, GID=132",724c882e,new group: <*> GID=<*>,"['name=ntp,', '132']"
59,Mar,8,15:06:47,UbuntuApp,useradd[8809],"new user: name=ntp, UID=129, GID=132, home=/nonexistent, shell=/usr/sbin/nologin",74f6c0c1,"new user: <*> UID=<*>, GID=<*>, <*> <*>","['name=ntp,', '129', '132', 'home=/nonexistent, shell=/usr/sbin/nologin']"
60,Mar,8,15:06:47,UbuntuApp,usermod[8815],change user 'ntp' password,5756e6e5,change user 'ntp' password,[]
61,Mar,8,15:06:48,UbuntuApp,chage[8820],changed password expiry for ntp,1f629c10,changed password expiry for ntp,[]
62,Mar,8,15:06:52,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
63,Mar,8,15:09:01,UbuntuApp,CRON[10051],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
64,Mar,8,15:09:01,UbuntuApp,CRON[10051],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
65,Mar,8,15:09:26,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/usr/bin/timedatectl set-ntp off,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/usr/bin/timedatectl', 'set-ntp off']"
66,Mar,8,15:09:26,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
67,Mar,8,15:09:26,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
68,Mar,8,15:09:34,UbuntuApp,sshd[10275],Did not receive identification string from 89.46.66.32 port 59625,cf94a865,Did not receive identification string from <*> port <*>,"['89.46.66.32', '59625']"
69,Mar,8,15:10:01,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/usr/bin/timedatectl set-ntp on,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/usr/bin/timedatectl', 'set-ntp on']"
70,Mar,8,15:10:01,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
71,Mar,8,15:10:01,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
72,Mar,8,15:10:20,UbuntuApp,sshd[10393],Received disconnect from 218.92.0.145 port 2067:11:  [preauth],ed46489a,Received disconnect from <*> port <*>:<*>: [preauth],"['218.92.0.145', '2067:11']"
73,Mar,8,15:10:20,UbuntuApp,sshd[10393],Disconnected from 218.92.0.145 port 2067 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['218.92.0.145', '2067']"
74,Mar,8,15:11:35,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses/Documents ; USER=root ; COMMAND=/usr/bin/timedatectl set-timezone Europe/Vienna,0be69c2a,sepses : TTY=pts/<*> ; <*> ; USER=root ; <*> <*> <*>,"['1', 'PWD=/home/sepses/Documents', 'COMMAND=/usr/bin/timedatectl', 'set-timezone Europe/Vienna']"
75,Mar,8,15:11:35,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),7dc3fc60,pam_unix(sudo:session): session opened for user root by (uid=<*>),['0']
76,Mar,8,15:11:35,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8b428b11,pam_unix(sudo:session): session closed for user root,[]
77,Mar,8,15:14:17,UbuntuApp,sshd[10810],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.142  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '222.186.173.142  user=root']"
78,Mar,8,15:14:19,UbuntuApp,sshd[10810],Failed password for root from 222.186.173.142 port 61642 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '222.186.173.142', '61642', '2']"
79,Mar,8,15:14:33,UbuntuApp,sshd[10810],message repeated 4 times: [ Failed password for root from 222.186.173.142 port 61642 ssh2],b542638e,message repeated <*> times: [ Failed password for root from <*> port <*> ssh2],"['4', '222.186.173.142', '61642']"
80,Mar,8,15:14:33,UbuntuApp,sshd[10810],error: maximum authentication attempts exceeded for root from 222.186.173.142 port 61642 ssh2 [preauth],cc5fc443,error: maximum authentication attempts exceeded for root from <*> port <*> ssh2 [preauth],"['222.186.173.142', '61642']"
81,Mar,8,15:14:33,UbuntuApp,sshd[10810],Disconnecting authenticating user root 222.186.173.142 port 61642: Too many authentication failures [preauth],d6afbad1,Disconnecting authenticating user root <*> port <*>: Too many authentication failures [preauth],"['222.186.173.142', '61642']"
82,Mar,8,15:14:33,UbuntuApp,sshd[10810],PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.142  user=root,cbf938f4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=root,"['4', '0', '0', '222.186.173.142']"
83,Mar,8,15:14:33,UbuntuApp,sshd[10810],PAM service(sshd) ignoring max retries; 5 > 3,2f2318e5,PAM service(sshd) ignoring max retries; <*> > <*>,"['5', '> 3']"
84,Mar,8,15:14:43,UbuntuApp,sshd[10838],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.142  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '222.186.173.142  user=root']"
85,Mar,8,15:14:44,UbuntuApp,sshd[10838],Failed password for root from 222.186.173.142 port 17668 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '222.186.173.142', '17668', '2']"
86,Mar,8,15:15:01,UbuntuApp,sshd[10838],message repeated 5 times: [ Failed password for root from 222.186.173.142 port 17668 ssh2],b542638e,message repeated <*> times: [ Failed password for root from <*> port <*> ssh2],"['5', '222.186.173.142', '17668']"
87,Mar,8,15:15:01,UbuntuApp,sshd[10838],error: maximum authentication attempts exceeded for root from 222.186.173.142 port 17668 ssh2 [preauth],cc5fc443,error: maximum authentication attempts exceeded for root from <*> port <*> ssh2 [preauth],"['222.186.173.142', '17668']"
88,Mar,8,15:15:01,UbuntuApp,sshd[10838],Disconnecting authenticating user root 222.186.173.142 port 17668: Too many authentication failures [preauth],d6afbad1,Disconnecting authenticating user root <*> port <*>: Too many authentication failures [preauth],"['222.186.173.142', '17668']"
89,Mar,8,15:15:01,UbuntuApp,sshd[10838],PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.142  user=root,cbf938f4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=root,"['5', '0', '0', '222.186.173.142']"
90,Mar,8,15:15:01,UbuntuApp,sshd[10838],PAM service(sshd) ignoring max retries; 6 > 3,2f2318e5,PAM service(sshd) ignoring max retries; <*> > <*>,"['6', '> 3']"
91,Mar,8,15:15:08,UbuntuApp,sshd[10885],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.142  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '222.186.173.142  user=root']"
92,Mar,8,15:15:10,UbuntuApp,sshd[10885],Failed password for root from 222.186.173.142 port 47148 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '222.186.173.142', '47148', '2']"
93,Mar,8,15:15:12,UbuntuApp,sshd[10885],Received disconnect from 222.186.173.142 port 47148:11:  [preauth],ed46489a,Received disconnect from <*> port <*>:<*>: [preauth],"['222.186.173.142', '47148:11']"
94,Mar,8,15:15:12,UbuntuApp,sshd[10885],Disconnected from authenticating user root 222.186.173.142 port 47148 [preauth],2552eb03,Disconnected from <*> user <*> <*> port <*> [preauth],"['authenticating', 'root 222.186.173.142', '47148']"
95,Mar,8,15:15:19,UbuntuApp,sshd[10925],Connection closed by 40.127.79.49 port 55338 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '40.127.79.49', '55338']"
96,Mar,8,15:17:01,UbuntuApp,CRON[11096],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
97,Mar,8,15:17:01,UbuntuApp,CRON[11096],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
98,Mar,8,15:20:54,UbuntuApp,sshd[11492],Connection closed by 40.127.79.49 port 46220 [preauth],0a7846c3,Connection <*> by <*> port <*> [preauth],"['closed', '40.127.79.49', '46220']"
99,Mar,8,15:25:36,UbuntuApp,sshd[11960],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=218.92.0.148  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '218.92.0.148  user=root']"
100,Mar,8,15:25:38,UbuntuApp,sshd[11960],Failed password for root from 218.92.0.148 port 64345 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '218.92.0.148', '64345', '2']"
101,Mar,8,15:25:41,UbuntuApp,sshd[11960],Failed password for root from 218.92.0.148 port 64345 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '218.92.0.148', '64345', '2']"
102,Mar,8,15:25:44,UbuntuApp,sshd[11960],Failed password for root from 218.92.0.148 port 64345 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '218.92.0.148', '64345', '2']"
103,Mar,8,15:25:51,UbuntuApp,sshd[11960],message repeated 2 times: [ Failed password for root from 218.92.0.148 port 64345 ssh2],b542638e,message repeated <*> times: [ Failed password for root from <*> port <*> ssh2],"['2', '218.92.0.148', '64345']"
104,Mar,8,15:25:51,UbuntuApp,sshd[11960],error: maximum authentication attempts exceeded for root from 218.92.0.148 port 64345 ssh2 [preauth],cc5fc443,error: maximum authentication attempts exceeded for root from <*> port <*> ssh2 [preauth],"['218.92.0.148', '64345']"
105,Mar,8,15:25:51,UbuntuApp,sshd[11960],Disconnecting authenticating user root 218.92.0.148 port 64345: Too many authentication failures [preauth],d6afbad1,Disconnecting authenticating user root <*> port <*>: Too many authentication failures [preauth],"['218.92.0.148', '64345']"
106,Mar,8,15:25:51,UbuntuApp,sshd[11960],PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=218.92.0.148  user=root,cbf938f4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=root,"['4', '0', '0', '218.92.0.148']"
107,Mar,8,15:25:51,UbuntuApp,sshd[11960],PAM service(sshd) ignoring max retries; 5 > 3,2f2318e5,PAM service(sshd) ignoring max retries; <*> > <*>,"['5', '> 3']"
108,Mar,8,15:26:19,UbuntuApp,sshd[12017],Received disconnect from 218.92.0.148 port 45364:11:  [preauth],ed46489a,Received disconnect from <*> port <*>:<*>: [preauth],"['218.92.0.148', '45364:11']"
109,Mar,8,15:26:19,UbuntuApp,sshd[12017],Disconnected from 218.92.0.148 port 45364 [preauth],0054e5e2,Disconnected from <*> port <*> [preauth],"['218.92.0.148', '45364']"
110,Mar,8,15:29:38,UbuntuApp,sshd[12385],Did not receive identification string from 222.186.173.226 port 26509,cf94a865,Did not receive identification string from <*> port <*>,"['222.186.173.226', '26509']"
111,Mar,8,15:33:08,UbuntuApp,sshd[12731],Did not receive identification string from 112.85.42.176 port 46949,cf94a865,Did not receive identification string from <*> port <*>,"['112.85.42.176', '46949']"
112,Mar,8,15:36:57,UbuntuApp,sshd[13131],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.180  user=root,54ff4343,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> <*>,"['0', '0', '222.186.173.180  user=root']"
113,Mar,8,15:37:00,UbuntuApp,sshd[13131],Failed password for root from 222.186.173.180 port 54640 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '222.186.173.180', '54640', '2']"
114,Mar,8,15:37:13,UbuntuApp,sshd[13131],message repeated 4 times: [ Failed password for root from 222.186.173.180 port 54640 ssh2],b542638e,message repeated <*> times: [ Failed password for root from <*> port <*> ssh2],"['4', '222.186.173.180', '54640']"
115,Mar,8,15:37:13,UbuntuApp,sshd[13131],error: maximum authentication attempts exceeded for root from 222.186.173.180 port 54640 ssh2 [preauth],cc5fc443,error: maximum authentication attempts exceeded for root from <*> port <*> ssh2 [preauth],"['222.186.173.180', '54640']"
116,Mar,8,15:37:13,UbuntuApp,sshd[13131],Disconnecting authenticating user root 222.186.173.180 port 54640: Too many authentication failures [preauth],d6afbad1,Disconnecting authenticating user root <*> port <*>: Too many authentication failures [preauth],"['222.186.173.180', '54640']"
117,Mar,8,15:37:13,UbuntuApp,sshd[13131],PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=222.186.173.180  user=root,cbf938f4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=root,"['4', '0', '0', '222.186.173.180']"
118,Mar,8,15:37:13,UbuntuApp,sshd[13131],PAM service(sshd) ignoring max retries; 5 > 3,2f2318e5,PAM service(sshd) ignoring max retries; <*> > <*>,"['5', '> 3']"
119,Mar,8,15:39:01,UbuntuApp,CRON[13355],pam_unix(cron:session): session opened for user root by (uid=0),c257f384,pam_unix(cron:session): session opened for user root by (uid=<*>),['0']
120,Mar,8,15:39:01,UbuntuApp,CRON[13355],pam_unix(cron:session): session closed for user root,6e704123,pam_unix(cron:session): session closed for user root,[]
121,Mar,8,15:44:48,UbuntuApp,sshd[13995],Did not receive identification string from 112.85.42.174 port 1164,cf94a865,Did not receive identification string from <*> port <*>,"['112.85.42.174', '1164']"
122,Mar,8,15:52:39,UbuntuApp,sshd[14782],Received disconnect from 222.186.180.147 port 50364:11:  [preauth],ed46489a,Received disconnect from <*> port <*>:<*>: [preauth],"['222.186.180.147', '50364:11']"
