EventId,EventTemplate,Occurrences
15f8b9f5,pam_unix(vsftpd:auth): check pass; user unknown,2
5ede50d5,pam_unix(vsftpd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ftp ruser=ftp_admin rhost=::ffff:<*>,2
f000e4fa,Connection closed by <*> user <*> <*> port <*> [preauth],3
ec56c479,pam_unix(vsftpd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ftp <*> rhost=::ffff:<*> <*>,3
26f7c396,message repeated <*> times: [ <*> authentication failure; logname= uid=<*> euid=<*> <*> <*> <*> <*>,2
6dc12bc6,sepses : TTY=pts/<*> ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/usermod -d /ftp/files -m <*>,3
e4af50a5,change user 'ftp_jdoe' home from '/home/ftp_jdoe' to '/ftp/files',1
c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,17
82f74d2d,pam_unix(xrdp-sesman:auth): authentication failure; logname= uid=<*> euid=<*> tty=xrdp-sesman ruser= rhost= user=sepses,3
05f5a6ae,Accepted password for sepses from <*> port <*> ssh<*>,1
d8968145,pam_unix(sshd:session): session opened for user sepses by (uid=<*>),1
3a6d94bc,Disconnected from user sepses <*> port <*>,1
430f7463,pam_unix(sshd:session): session closed for user sepses,1
